order_id,product_id,product_name,category,customer_name,city,phone_number,country_code,payment_mode,amount,quantity,order_date,email
ORD0413,PRD006,Stainless Steel Bottle,Kitchen,Rahul Verma,Delhi,9103747142,IN,Debit Card,3263.7,1,2024-04-06,contact@yahoo.com
ORD0130,PRD004,Face Serum,Beauty,Manish Tiwari,Ahmedabad,7985340915,IN,UPI,3227.29,4,2025-02-23,test@domain.co.in
ORD0071,PRD003,Yoga Mat,Sports,Rohit Sharma,Chennai,7346098237,IN,Wallet,1165.32,1,2024-07-07,support@outlook.com
ORD0102,PRD006,Stainless Steel Bottle,Kitchen,Neha Agarwal,Pune,7675516707,IN,,2840.93,3,2025-01-15,info@hotmail.com
ORD0406,,Running Shoes,Footwear,Manish Tiwari,Bangalore,7029476542,IN,Credit Card,9313.01,1,2024-04-17,notanemail
ORD0312,PRD006,Stainless Steel Bottle,Kitchen,Ritika Bose,Hyderabad,8127068522,IN,Net Banking,9756.75,4,2024-04-26,hello@company.in
ORD0018,,Face Serum,Beauty,Siddharth Roy,Pune,9652680161,IN,Credit Card,3583.75,3,2024-12-21,info@hotmail.com
ORD0035,PRD003,Yoga Mat,Sports,Aarav Shah,Chennai,9cyccc1a1y,IN,Net Banking,3097.17,1,2024-09-09,support@outlook.com
ORD0043,PRD001,Cotton Kurti,Apparel,Priya Patel,Kolkata,6795073133,IN,,-77.72,1,2024-12-05,info@hotmail.com
ORD0291,PRD006,Stainless Steel Bottle,Kitchen,Rohit Sharma,Delhi,8571257643,IN,Wallet,1272.39,4,2025-03-19,contact@yahoo.com
ORD0099,PRD004,Face Serum,Beauty,Meera Bhatt,Kolkata,9038970701,IN,Debit Card,7760.99,3,2024-06-23,contact@yahoo.com
ORD0235,PRD003,Yoga Mat,Sports,Divya Joshi,Hyderabad,,IN,Net Banking,4929.97,3,2024-01-19,info@hotmail.com
ORD0007,PRD002,Wireless Earbuds,Electronics,Aarav Shah,Bangalore,9cacyb1abc,IN,Cash,6900.87,4,2024-02-11,support@outlook.com
ORD0379,PRD007,Laptop Bag,Accessories,Suresh Pillai,Ahmedabad,6993413983,IN,Credit Card,6263.34,4,2024-12-30,test@domain.co.in
ORD0110,PRD004,Face Serum,Beauty,Amit Kumar,Hyderabad,8006078155,IN,Debit Card,5281.09,2,2025-03-23,info@hotmail.com
ORD0074,PRD003,Yoga Mat,Sports,Arjun Nair,Chennai,6126203834,IN,Cash,7476.93,1,2025-03-04,info@hotmail.com
ORD0257,PRD001,Cotton Kurti,Apparel,Siddharth Roy,Mumbai,,IN,Net Banking,6914.74,2,2024-05-13,contact@yahoo.com
ORD0040,PRD002,Wireless Earbuds,Electronics,Kavya Menon,Hyderabad,7101782397,IN,,1518.22,2,2024-03-29,test@domain.co.in
ORD0387,PRD006,Stainless Steel Bottle,Kitchen,Sunita Desai,Delhi,7369715166,IN,Wallet,3624.48,2,2025-03-22,info@hotmail.com
ORD0261,PRD005,Running Shoes,Footwear,Nikhil Rao,Kolkata,,IN,Net Banking,8599.64,3,2024-10-13,contact@yahoo.com
ORD0322,PRD004,Face Serum,Beauty,Arjun Nair,Pune,9552279518,IN,Net Banking,977.47,5,2024-10-14,hello@company.in
ORD0004,PRD002,Wireless Earbuds,Electronics,Rajesh Kulkarni,Delhi,6032726782,IN,Cash,3299.51,1,2024-05-17,hello@company.in
ORD0398,PRD005,Running Shoes,Footwear,Aisha Khan,Chennai,9323993859,IN,Debit Card,3435.4,5,2024-10-28,support@outlook.com
ORD0363,PRD002,Wireless Earbuds,Electronics,Ritika Bose,Delhi,6835558517,IN,UPI,945.97,5,2025-01-06,user@gmail.com
ORD0221,PRD005,Running Shoes,Footwear,Manish Tiwari,Hyderabad,6207706968,IN,Credit Card,2687.22,5,2025-01-13,support@outlook.com
ORD0153,PRD009,Silk Saree,Apparel,Rohit Sharma,Kolkata,6957366326,IN,Net Banking,1234.05,5,10/03/2024,support@outlook.com
ORD0041,PRD009,Silk Saree,Apparel,Deepa Nambiar,Delhi,7808169282,IN,Credit Card,2555.95,2,2024-12-17,test@domain.co.in
ORD0265,PRD010,Smart Watch,Electronics,Arjun Nair,Bangalore,9075824422,IN,Wallet,705.83,3,2024-12-02,test@domain.co.in
ORD0458,PRD004,Face Serum,Beauty,Vikram Singh,Hyderabad,8949235414,IN,UPI,7503.97,3,2025-01-09,double@@test.com
ORD0249,PRD010,Smart Watch,Electronics,Karan Mehta,Ahmedabad,6308488162,IN,Wallet,7840.07,4,2024-06-01,contact@yahoo.com
ORD0344,PRD007,Laptop Bag,Accessories,Ananya Iyer,Ahmedabad,6219861,IN,UPI,9103.66,4,2024-05-14,user@gmail.com
ORD0247,PRD006,Stainless Steel Bottle,Kitchen,Neha Agarwal,Ahmedabad,6623203974,IN,UPI,7568.63,2,2025-01-23,user@gmail.com
ORD0036,PRD009,Silk Saree,Apparel,Vikram Singh,Mumbai,9870803791,IN,Debit Card,7440.7,4,2024-09-19,test@domain.co.in
ORD0477,PRD008,Protein Powder,Health,Sunita Desai,Ahmedabad,5793759,IN,Credit Card,1612.47,5,25-01-2024,support@outlook.com
ORD0206,PRD006,Stainless Steel Bottle,Kitchen,Ritika Bose,Bangalore,8435476600,IN,Wallet,552.65,1,2024-12-05,test@domain.co.in
ORD0324,,Smart Watch,Electronics,Meera Bhatt,Chennai,623790,IN,UPI,1719.03,5,02/03/2025,hello@company.in
ORD0069,PRD007,Laptop Bag,Accessories,Karan Mehta,Bangalore,7841401108,IN,UPI,1919.27,1,2024-08-31,support@outlook.com
ORD0145,PRD008,Protein Powder,Health,Rahul Verma,Delhi,9863257077,IN,Cash,5099.82,4,2024-12-30,hello@company.in
ORD0452,PRD010,Smart Watch,Electronics,Aarav Shah,Chennai,6222898379,IN,Net Banking,1128.02,5,2024-01-03,info@hotmail.com
ORD0356,PRD010,Smart Watch,Electronics,Aisha Khan,Kolkata,8483224665,IN,Debit Card,2999.21,5,2024-02-04,support@outlook.com
ORD0061,PRD007,Laptop Bag,Accessories,Manish Tiwari,Delhi,1577798,IN,UPI,4335.5,4,2024-08-22,user@gmail.com
ORD0399,PRD003,Yoga Mat,Sports,Rohit Sharma,Chennai,7488532192,IN,Net Banking,9981.32,3,2024-05-17,contact@yahoo.com
ORD0464,PRD005,Running Shoes,Footwear,Pooja Reddy,Kolkata,8564115824,IN,Credit Card,6524.71,2,2024-12-21,user@gmail.com
ORD0125,PRD007,Laptop Bag,Accessories,Vivek Pandey,Bangalore,7671289939,IN,Net Banking,5458.45,5,2024-02-16,contact@yahoo.com
ORD0160,PRD010,Smart Watch,Electronics,Rahul Verma,Hyderabad,6207131546,IN,Credit Card,2428.15,4,2024-03-29,contact@yahoo.com
ORD0479,PRD002,Wireless Earbuds,Electronics,Divya Joshi,Pune,7391523541,IN,Credit Card,5864.14,3,2024-01-25,test@domain.co.in
ORD0234,PRD010,Smart Watch,Electronics,Meera Bhatt,Delhi,9684012399,IN,Credit Card,5205.04,2,2024-06-29,info@hotmail.com
ORD0386,PRD006,Stainless Steel Bottle,Kitchen,Kavya Menon,Bangalore,8135697,IN,Credit Card,7538.61,2,2024-01-30,test@domain.co.in
ORD0141,PRD008,Protein Powder,Health,Neha Agarwal,Kolkata,5426114,IN,Wallet,7458.31,1,2024-02-07,hello@company.in
ORD0155,PRD010,Smart Watch,Electronics,Vivek Pandey,Ahmedabad,9823262144,IN,Wallet,2031.31,5,2024-10-26,info@hotmail.com
ORD0384,PRD007,Laptop Bag,Accessories,Sana Mirza,Bangalore,7783098043,IN,Debit Card,3574.42,1,2024-02-15,info@hotmail.com
ORD0196,PRD001,Cotton Kurti,Apparel,Shreya Das,Hyderabad,8280471598,IN,Cash,2610.9,1,2024-08-23,contact@yahoo.com
ORD0021,PRD007,Laptop Bag,Accessories,Amit Kumar,Chennai,6324576987,IN,Credit Card,7443.5,1,2025-02-16,info@hotmail.com
ORD0029,,Cotton Kurti,Apparel,Rajesh Kulkarni,Kolkata,482907,IN,Credit Card,8091.47,1,02/06/2024,contact@yahoo.com
ORD0054,PRD006,Stainless Steel Bottle,Kitchen,Karan Mehta,Hyderabad,9566350646,IN,Wallet,6472.62,1,2024-01-07,support@outlook.com
ORD0366,PRD005,Running Shoes,Footwear,Vikram Singh,Mumbai,6798870858,IN,Debit Card,4816.43,1,2024-11-19,support@outlook.com
ORD0347,PRD005,Running Shoes,Footwear,Ananya Iyer,Pune,8218219534,IN,Credit Card,7444.77,1,2024-03-28,hello@company.in
ORD0471,PRD003,Yoga Mat,Sports,Deepa Nambiar,Bangalore,6694588611,IN,Cash,3852.18,5,2025-03-20,support@outlook.com
ORD0150,PRD007,Laptop Bag,Accessories,Meera Bhatt,Kolkata,9297289137,IN,Wallet,8927.28,3,2025-03-21,contact@yahoo.com
ORD0498,PRD001,Cotton Kurti,Apparel,Karan Mehta,Bangalore,8187169564,IN,Debit Card,7147.34,2,10/04/2024,info@hotmail.com
ORD0171,PRD001,Cotton Kurti,Apparel,Vikram Singh,Hyderabad,9552721075,IN,Wallet,9980.08,2,2024-05-31,contact@yahoo.com
ORD0158,PRD010,Smart Watch,Electronics,Rahul Verma,Chennai,7457155393,IN,Cash,8698.11,1,2024-10-28,user@gmail.com
ORD0189,PRD002,Wireless Earbuds,Electronics,Vikram Singh,Chennai,6840802,IN,Cash,5367.74,5,05-03-2025,test@domain.co.in
ORD0427,PRD008,Protein Powder,Health,Vivek Pandey,Bangalore,9130476951,IN,Debit Card,6634.95,3,2025-02-26,hello@company.in
ORD0419,PRD002,Wireless Earbuds,Electronics,Vikram Singh,Pune,6972579915,IN,UPI,2125.09,3,2024-08-16,test@domain.co.in
ORD0287,PRD008,Protein Powder,Health,Kavya Menon,Kolkata,108963,IN,Cash,2926.96,2,10-11-2024,support@outlook.com
ORD0302,PRD001,Cotton Kurti,Apparel,Karan Mehta,Chennai,6535248448,IN,,-924.99,1,2024-06-05,info@hotmail.com
ORD0375,PRD002,Wireless Earbuds,Electronics,Ananya Iyer,Hyderabad,6644261027,IN,Wallet,-497.75,2,2024-12-14,info@hotmail.com
ORD0281,,Face Serum,Beauty,Deepa Nambiar,Kolkata,9724261494,IN,Debit Card,604.89,5,2025-02-20,missing@
ORD0034,PRD003,Yoga Mat,Sports,Vivek Pandey,Ahmedabad,2764691,IN,Debit Card,2678.42,5,2024-01-24,hello@company.in
ORD0084,PRD001,Cotton Kurti,Apparel,Ananya Iyer,Hyderabad,6692993878,IN,Debit Card,2705.9,4,2024-07-02,support@outlook.com
ORD0335,,Yoga Mat,Sports,Arjun Nair,Chennai,9306385405,IN,Net Banking,5865.21,5,2024-08-29,@nodomain.com
ORD0024,PRD007,Laptop Bag,Accessories,Kavya Menon,Bangalore,9626438291,IN,Debit Card,2650.64,3,2024-08-25,hello@company.in
ORD0243,PRD010,Smart Watch,Electronics,Shreya Das,Chennai,7677617779,IN,Debit Card,8892.24,3,2025-03-05,info@hotmail.com
ORD0497,PRD005,Running Shoes,Footwear,Meera Bhatt,Hyderabad,6410483265,IN,Credit Card,3457.31,3,2024-08-31,support@outlook.com
ORD0499,PRD001,Cotton Kurti,Apparel,Ritika Bose,Kolkata,9271017325,IN,Debit Card,1084.37,3,2024-03-03,hello@company.in
ORD0172,PRD001,Cotton Kurti,Apparel,Neha Agarwal,Pune,8731245690,IN,Debit Card,1324.78,2,2024-09-28,info@hotmail.com
ORD0371,PRD001,Cotton Kurti,Apparel,Sunita Desai,Delhi,9592114187,IN,Credit Card,8225.26,3,2024-07-15,test@domain.co.in
ORD0290,PRD006,Stainless Steel Bottle,Kitchen,Manish Tiwari,Hyderabad,7031818212,IN,Wallet,7005.9,4,2024-04-14,hello@company.in
ORD0306,PRD010,Smart Watch,Electronics,Neha Agarwal,Pune,8199813738,IN,Net Banking,1057.22,1,22/01/2024,test@domain.co.in
ORD0326,,Silk Saree,Apparel,Rajesh Kulkarni,Pune,6453450226,IN,Net Banking,1417.77,5,2024-05-03,nodot@com
ORD0441,PRD003,Yoga Mat,Sports,Vikram Singh,Ahmedabad,7456159518,IN,UPI,9432.59,5,2024-12-31,contact@yahoo.com
ORD0405,PRD006,Stainless Steel Bottle,Kitchen,Kavya Menon,Bangalore,8945445017,IN,Cash,1613.67,3,2024-04-26,hello@company.in
ORD0031,PRD002,Wireless Earbuds,Electronics,Sunita Desai,Bangalore,8777178260,IN,Credit Card,1670.94,1,2024-01-17,hello@company.in
ORD0483,PRD002,Wireless Earbuds,Electronics,Manish Tiwari,Kolkata,6304111302,IN,Wallet,7624.48,2,2024-05-25,info@hotmail.com
ORD0089,PRD007,Laptop Bag,Accessories,Pooja Reddy,Pune,8021740140,IN,UPI,2007.58,1,2024-02-14,test@domain.co.in
ORD0500,PRD004,Face Serum,Beauty,Aisha Khan,Mumbai,6634838912,IN,Cash,2605.36,1,2024-03-23,user@gmail.com
ORD0163,PRD002,Wireless Earbuds,Electronics,Aisha Khan,Mumbai,6376453656,IN,Wallet,4101.87,2,2024-10-03,hello@company.in
ORD0168,PRD008,Protein Powder,Health,Pooja Reddy,Mumbai,9599920045,IN,UPI,5708.77,5,2024-10-05,test@domain.co.in
ORD0012,PRD006,Stainless Steel Bottle,Kitchen,Karan Mehta,Kolkata,9494765994,IN,Cash,3499.19,4,2024-07-16,support@outlook.com
ORD0060,PRD010,Smart Watch,Electronics,Nikhil Rao,Delhi,7450665988,IN,Credit Card,5645.7,2,2024-10-20,user@gmail.com
ORD0068,PRD003,Yoga Mat,Sports,Shreya Das,Pune,5857323,IN,Wallet,9560.46,1,2025-01-07,hello@company.in
ORD0107,,Running Shoes,Footwear,Suresh Pillai,Pune,7066793315,IN,Net Banking,2736.01,3,2024-05-02,notanemail
ORD0466,PRD002,Wireless Earbuds,Electronics,Pooja Reddy,Pune,9108127214,IN,Net Banking,1175.31,5,2024-09-27,contact@yahoo.com
ORD0412,PRD003,Yoga Mat,Sports,Aarav Shah,Delhi,6441848498,IN,Credit Card,7903.78,4,2024-04-12,info@hotmail.com
ORD0194,PRD006,Stainless Steel Bottle,Kitchen,Pooja Reddy,Kolkata,9905234068,IN,Debit Card,5114.81,2,2024-12-18,contact@yahoo.com
ORD0204,PRD005,Running Shoes,Footwear,Gaurav Malhotra,Pune,7777968992,IN,Net Banking,9042.15,4,2024-03-10,contact@yahoo.com
ORD0365,PRD006,Stainless Steel Bottle,Kitchen,Siddharth Roy,Ahmedabad,9yyxbzcxax,IN,UPI,316.21,2,2024-11-19,contact@yahoo.com
ORD0369,PRD002,Wireless Earbuds,Electronics,Ananya Iyer,Ahmedabad,,IN,Wallet,1478.57,5,2025-01-21,info@hotmail.com
ORD0410,PRD009,Silk Saree,Apparel,Divya Joshi,Bangalore,9384796410,IN,Wallet,1586.58,1,2024-12-31,contact@yahoo.com
ORD0097,PRD004,Face Serum,Beauty,Nikhil Rao,Mumbai,7489366095,IN,Credit Card,4719.54,4,2024-06-29,info@hotmail.com
ORD0032,PRD006,Stainless Steel Bottle,Kitchen,Riya Chopra,Hyderabad,9czbbax2za,IN,Net Banking,6160.0,5,2024-03-23,info@hotmail.com
ORD0385,PRD001,Cotton Kurti,Apparel,Kavya Menon,Hyderabad,9650664188,IN,UPI,2026.37,2,2024-01-05,support@outlook.com
ORD0275,PRD001,Cotton Kurti,Apparel,Shreya Das,Kolkata,8800682974,IN,Credit Card,9431.91,3,2024-06-08,test@domain.co.in
ORD0202,PRD010,Smart Watch,Electronics,Aditya Saxena,Pune,6108042329,IN,UPI,6482.85,4,2025-02-27,support@outlook.com
ORD0142,PRD009,Silk Saree,Apparel,Aditya Saxena,Chennai,6672946413,IN,Cash,553.31,1,2024-08-29,contact@yahoo.com
ORD0056,,Yoga Mat,Sports,Vivek Pandey,Kolkata,7305193229,IN,Cash,6390.74,1,2024-05-17,nodot@com
ORD0309,PRD003,Yoga Mat,Sports,Suresh Pillai,Ahmedabad,7937368027,IN,UPI,1114.88,1,29/12/2024,support@outlook.com
ORD0148,PRD005,Running Shoes,Footwear,Sneha Gupta,Ahmedabad,6973977372,IN,Wallet,9309.15,1,2024-12-11,info@hotmail.com
ORD0377,PRD005,Running Shoes,Footwear,Deepa Nambiar,Pune,6755860229,IN,Net Banking,9357.39,2,2024-05-25,info@hotmail.com
ORD0301,PRD005,Running Shoes,Footwear,Vikram Singh,Ahmedabad,9628987,IN,Debit Card,406.33,1,2024-07-15,contact@yahoo.com
ORD0342,PRD008,Protein Powder,Health,Nikhil Rao,Ahmedabad,8619346238,IN,Cash,2966.06,2,2024-11-20,support@outlook.com
ORD0320,PRD002,Wireless Earbuds,Electronics,Rohit Sharma,Hyderabad,5250726,IN,UPI,6766.89,3,08-02-2024,hello@company.in
ORD0489,PRD007,Laptop Bag,Accessories,Suresh Pillai,Ahmedabad,7068175261,IN,Credit Card,9782.43,5,2024-08-06,support@outlook.com
ORD0403,PRD002,Wireless Earbuds,Electronics,Siddharth Roy,Kolkata,,IN,Credit Card,9537.55,3,2024-11-26,test@domain.co.in
ORD0236,PRD002,Wireless Earbuds,Electronics,Sana Mirza,Bangalore,8955128351,IN,Cash,7914.17,2,2024-08-23,support@outlook.com
ORD0451,PRD007,Laptop Bag,Accessories,Karan Mehta,Chennai,3241709,IN,Debit Card,8439.02,4,2025-01-29,contact@yahoo.com
ORD0468,PRD004,Face Serum,Beauty,Amit Kumar,Delhi,8052474569,IN,Cash,3274.0,3,2024-04-18,hello@company.in
ORD0362,PRD008,Protein Powder,Health,Sneha Gupta,Chennai,9axay12xbb,IN,Cash,9013.98,3,2024-07-19,support@outlook.com
ORD0006,PRD004,Face Serum,Beauty,Sana Mirza,Bangalore,8835965429,IN,,7959.02,5,2024-03-31,hello@company.in
ORD0267,PRD004,Face Serum,Beauty,Rohit Sharma,Pune,8834345246,IN,Cash,8152.05,4,2024-04-19,user@gmail.com
ORD0332,PRD010,Smart Watch,Electronics,Amit Kumar,Chennai,7881731829,IN,Cash,8591.35,5,2024-04-18,support@outlook.com
ORD0321,PRD008,Protein Powder,Health,Nikhil Rao,Ahmedabad,7182282052,IN,Wallet,7390.69,1,2024-10-19,user@gmail.com
ORD0116,PRD004,Face Serum,Beauty,Vikram Singh,Bangalore,6345045458,IN,Wallet,4375.05,1,2024-10-28,info@hotmail.com
ORD0159,PRD004,Face Serum,Beauty,Divya Joshi,Chennai,6303044932,IN,Wallet,1087.05,2,2024-10-24,user@gmail.com
ORD0210,PRD004,Face Serum,Beauty,Priya Patel,Ahmedabad,8758943740,IN,UPI,5264.28,5,2024-12-17,info@hotmail.com
ORD0106,PRD010,Smart Watch,Electronics,Meera Bhatt,Mumbai,8015670281,IN,Wallet,804.62,1,11/03/2024,info@hotmail.com
ORD0313,PRD002,Wireless Earbuds,Electronics,Ananya Iyer,Ahmedabad,9373887626,IN,Cash,9746.5,1,2024-05-13,contact@yahoo.com
ORD0338,PRD008,Protein Powder,Health,Gaurav Malhotra,Pune,6773963751,IN,Net Banking,4542.8,4,2024-05-08,info@hotmail.com
ORD0250,PRD003,Yoga Mat,Sports,Aditya Saxena,Bangalore,7708343083,IN,UPI,4219.34,5,2024-02-10,info@hotmail.com
ORD0073,PRD003,Yoga Mat,Sports,Divya Joshi,Mumbai,7766533527,IN,Net Banking,5175.93,3,2024-03-13,contact@yahoo.com
ORD0065,PRD009,Silk Saree,Apparel,Deepa Nambiar,Hyderabad,9085321534,IN,Credit Card,8146.47,5,2024-11-05,support@outlook.com
ORD0143,PRD007,Laptop Bag,Accessories,Rahul Verma,Mumbai,8490828954,IN,Credit Card,6780.76,5,2024-09-02,hello@company.in
ORD0103,PRD004,Face Serum,Beauty,Deepa Nambiar,Chennai,8924240785,IN,Net Banking,-655.62,4,2024-02-06,user@gmail.com
ORD0241,PRD001,Cotton Kurti,Apparel,Shreya Das,Hyderabad,7944189881,IN,UPI,8339.05,1,2025-02-27,user@gmail.com
ORD0447,PRD007,Laptop Bag,Accessories,Siddharth Roy,Mumbai,7404147016,IN,Credit Card,2775.95,5,07/03/2024,info@hotmail.com
ORD0400,PRD010,Smart Watch,Electronics,Sunita Desai,Hyderabad,922ycbbzz1,IN,Credit Card,3306.6,2,2024-12-30,test@domain.co.in
ORD0346,PRD002,Wireless Earbuds,Electronics,Gaurav Malhotra,Hyderabad,9710756731,IN,Credit Card,7981.63,3,2024-12-03,info@hotmail.com
ORD0293,,Laptop Bag,Accessories,Aisha Khan,Ahmedabad,6499921942,IN,Net Banking,1706.44,4,2024-11-09,test@domain.co.in
ORD0122,,Protein Powder,Health,Neha Agarwal,Ahmedabad,740855,IN,Credit Card,3564.04,2,09/16/2024,test@domain.co.in
ORD0493,PRD006,Stainless Steel Bottle,Kitchen,Amit Kumar,Mumbai,9446958257,IN,Wallet,6501.21,1,2024-06-01,support@outlook.com
ORD0177,PRD005,Running Shoes,Footwear,Ananya Iyer,Ahmedabad,1229932,IN,Net Banking,3990.07,1,2024-11-01,info@hotmail.com
ORD0058,PRD003,Yoga Mat,Sports,Gaurav Malhotra,Chennai,7083545890,IN,Net Banking,4945.61,5,2024-06-05,support@outlook.com
ORD0341,PRD003,Yoga Mat,Sports,Sunita Desai,Mumbai,5956007,IN,Net Banking,9404.68,4,2024-12-17,user@gmail.com
ORD0208,PRD005,Running Shoes,Footwear,Aisha Khan,Chennai,6912952296,IN,Cash,1349.12,5,2024-11-08,info@hotmail.com
ORD0449,,Stainless Steel Bottle,Kitchen,Pooja Reddy,Pune,7840756589,IN,Credit Card,3554.38,1,2024-03-24,test@domain.co.in
ORD0278,PRD009,Silk Saree,Apparel,Arjun Nair,Hyderabad,8048421795,IN,Credit Card,8062.74,5,2024-08-05,contact@yahoo.com
ORD0020,,Wireless Earbuds,Electronics,Nikhil Rao,Hyderabad,6881742024,IN,UPI,5315.58,2,2024-09-18,nodot@com
ORD0199,PRD007,Laptop Bag,Accessories,Riya Chopra,Hyderabad,6297338769,IN,Cash,4307.11,1,03/02/2024,hello@company.in
ORD0269,PRD004,Face Serum,Beauty,Aarav Shah,Mumbai,6488641823,IN,Net Banking,9723.08,3,2025-02-05,hello@company.in
ORD0072,PRD010,Smart Watch,Electronics,Sneha Gupta,Chennai,9808731755,IN,Debit Card,4195.69,2,2024-03-10,test@domain.co.in
ORD0215,PRD003,Yoga Mat,Sports,Rajesh Kulkarni,Ahmedabad,6517700432,IN,Net Banking,4818.33,1,2024-11-27,test@domain.co.in
ORD0120,PRD009,Silk Saree,Apparel,Vikram Singh,Kolkata,6797949260,IN,Wallet,3051.64,1,2024-05-24,support@outlook.com
ORD0395,PRD002,Wireless Earbuds,Electronics,Neha Agarwal,Ahmedabad,7664448257,IN,Net Banking,3627.57,1,2024-04-07,contact@yahoo.com
ORD0276,PRD007,Laptop Bag,Accessories,Riya Chopra,Mumbai,7018967444,IN,UPI,9162.94,3,2025-01-07,contact@yahoo.com
ORD0114,PRD004,Face Serum,Beauty,Priya Patel,Pune,7159285246,IN,Wallet,6587.03,5,2024-08-27,user@gmail.com
ORD0078,PRD008,Protein Powder,Health,Ritika Bose,Mumbai,8750144681,IN,Credit Card,7335.38,5,2024-04-22,contact@yahoo.com
ORD0298,PRD002,Wireless Earbuds,Electronics,Rohit Sharma,Bangalore,6583524195,IN,Net Banking,7710.32,3,2024-11-21,contact@yahoo.com
ORD0260,PRD001,Cotton Kurti,Apparel,Deepa Nambiar,Mumbai,6951812629,IN,Debit Card,8282.92,5,2024-06-27,hello@company.in
ORD0351,PRD003,Yoga Mat,Sports,Vivek Pandey,Kolkata,9857497896,IN,Wallet,3928.69,2,2024-06-12,contact@yahoo.com
ORD0062,PRD004,Face Serum,Beauty,Divya Joshi,Hyderabad,6744029682,IN,UPI,1635.67,3,2024-12-28,info@hotmail.com
ORD0232,PRD003,Yoga Mat,Sports,Amit Kumar,Chennai,8285220501,IN,Net Banking,9615.79,3,2024-12-27,hello@company.in
ORD0404,PRD007,Laptop Bag,Accessories,Manish Tiwari,Delhi,7110967517,IN,Debit Card,-37.78,3,2025-02-09,info@hotmail.com
ORD0167,PRD005,Running Shoes,Footwear,Divya Joshi,Chennai,92zbx1abax,IN,Debit Card,2189.53,2,2024-05-27,user@gmail.com
ORD0088,PRD004,Face Serum,Beauty,Rajesh Kulkarni,Delhi,6673036803,IN,UPI,2392.65,2,2025-02-10,support@outlook.com
ORD0207,,Face Serum,Beauty,Siddharth Roy,Delhi,9604409282,IN,Debit Card,911.07,3,2024-02-04,missing@
ORD0349,PRD002,Wireless Earbuds,Electronics,Priya Patel,Hyderabad,8306812745,IN,Wallet,7737.32,5,2024-11-06,contact@yahoo.com
ORD0095,PRD009,Silk Saree,Apparel,Sana Mirza,Mumbai,9313130891,IN,UPI,1437.06,2,2024-03-09,contact@yahoo.com
ORD0300,PRD003,Yoga Mat,Sports,Amit Kumar,Chennai,7205226361,IN,UPI,2976.2,5,2024-08-27,user@gmail.com
ORD0251,PRD002,Wireless Earbuds,Electronics,Deepa Nambiar,Hyderabad,9008845270,IN,Wallet,7294.22,1,2024-12-22,user@gmail.com
ORD0227,PRD003,Yoga Mat,Sports,Rahul Verma,Chennai,9797700,IN,Debit Card,2531.27,2,21-03-2025,contact@yahoo.com
ORD0305,PRD005,Running Shoes,Footwear,Rajesh Kulkarni,Pune,6272037811,IN,Cash,5557.61,2,2025-02-02,test@domain.co.in
ORD0392,PRD005,Running Shoes,Footwear,Vikram Singh,Hyderabad,6362435,IN,Net Banking,5865.49,3,2024-07-26,info@hotmail.com
ORD0149,PRD003,Yoga Mat,Sports,Rahul Verma,Mumbai,6036181672,IN,UPI,7981.29,2,2024-08-09,hello@company.in
ORD0470,PRD007,Laptop Bag,Accessories,Karan Mehta,Kolkata,7974032474,IN,Debit Card,7901.3,4,2024-03-13,info@hotmail.com
ORD0212,PRD010,Smart Watch,Electronics,Sneha Gupta,Chennai,912a1abxyc,IN,Cash,8329.16,1,2024-04-09,hello@company.in
ORD0328,PRD007,Laptop Bag,Accessories,Ananya Iyer,Ahmedabad,6624722837,IN,Wallet,9122.92,2,2024-11-07,contact@yahoo.com
ORD0381,PRD002,Wireless Earbuds,Electronics,Arjun Nair,Chennai,8801605531,IN,UPI,5016.69,5,2024-03-05,support@outlook.com
ORD0044,PRD005,Running Shoes,Footwear,Aarav Shah,Chennai,7671765436,IN,Credit Card,7310.77,1,05/06/2024,info@hotmail.com
ORD0325,PRD002,Wireless Earbuds,Electronics,Sneha Gupta,Ahmedabad,6714803659,IN,Net Banking,9832.39,2,2024-08-17,test@domain.co.in
ORD0200,PRD010,Smart Watch,Electronics,Vikram Singh,Pune,9ybax2xx11,IN,Wallet,3321.01,3,2025-03-17,user@gmail.com
ORD0164,PRD004,Face Serum,Beauty,Neha Agarwal,Ahmedabad,7924999352,IN,Net Banking,4194.78,3,2024-07-25,contact@yahoo.com
ORD0428,PRD003,Yoga Mat,Sports,Manish Tiwari,Kolkata,8276173718,IN,Wallet,3786.46,4,2024-05-15,test@domain.co.in
ORD0191,PRD009,Silk Saree,Apparel,Sana Mirza,Kolkata,6894597379,IN,UPI,5145.6,5,2025-02-09,info@hotmail.com
ORD0039,PRD005,Running Shoes,Footwear,Ananya Iyer,Kolkata,9ycb2aybyb,IN,Credit Card,230.55,1,2024-09-14,support@outlook.com
ORD0033,PRD007,Laptop Bag,Accessories,Sana Mirza,Delhi,9764264265,IN,Credit Card,5753.13,5,2025-03-23,user@gmail.com
ORD0297,PRD003,Yoga Mat,Sports,Sneha Gupta,Delhi,8478629548,IN,Credit Card,9580.9,3,16/03/2025,support@outlook.com
ORD0429,PRD005,Running Shoes,Footwear,Meera Bhatt,Delhi,8998350591,IN,,-794.53,3,2024-10-23,info@hotmail.com
ORD0488,PRD008,Protein Powder,Health,Siddharth Roy,Chennai,8202875775,IN,Debit Card,2471.64,3,2024-04-08,test@domain.co.in
