order_id,product_id,product_name,category,customer_name,city,phone_number,country_code,payment_mode,amount,quantity,order_date,email
ORD0093,PRD005,Running Shoes,Footwear,Rohit Sharma,Ahmedabad,6649945035,IN,Debit Card,6943.33,3,01-03-2024,info@hotmail.com
ORD0098,PRD002,Wireless Earbuds,Electronics,Rohit Sharma,Bangalore,,IN,UPI,5105.66,4,24-10-2024,contact@yahoo.com
ORD0043,PRD007,Laptop Bag,Accessories,Divya Joshi,Delhi,6082451705,IN,PayLah,1806.69,2,01-01-2025,contact@yahoo.com
ORD0212,PRD010,Resistance Bands,Sports,Jun Hao,Ang Mo Kio,89035609,SG,PayLah,2250.49,1,29-07-2024,user@gmail.com
ORD0019,,Steel Bottle,Kitchen,Karan Mehta,Mumbai,9032555305,IN,PayNow,8382.14,2,09-12-2024,test@domain.co
ORD0355,PRD002,Wireless Earbuds,Electronics,Vikram Singh,Bangalore,28525,IN,UPI,5818.99,2,28-03-2025,contact@yahoo.com
ORD0055,PRD003,Yoga Mat,Sports,Li Na,Ang Mo Kio,80968353,SG,Net Banking,6098.33,1,13-11-2024,info@hotmail.com
ORD0244,PRD010,Resistance Bands,Sports,Ahmed Al Rashid,Abu Dhabi,522328552,AE,UPI,5249.42,2,13-02-2024,user@gmail.com
ORD0009,PRD009,Smart Watch,Electronics,Vikram Singh,Kolkata,332988,IN,Credit Card,1453.24,1,29-02-2024,test@domain.co
ORD0014,PRD002,Wireless Earbuds,Electronics,James Miller,Houston,9453999129,US,Net Banking,4049.84,2,25-09-2024,contact@yahoo.com
ORD0137,PRD005,Running Shoes,Footwear,Aarav Shah,Ahmedabad,6600829637,IN,UPI,1484.39,3,23-06-2024,contact@yahoo.com
ORD0168,PRD010,Resistance Bands,Sports,Karan Mehta,Pune,7945197602,IN,Net Banking,8100.87,4,18-11-2024,user@gmail.com
ORD0333,PRD004,Face Serum,Beauty,Daniel Jackson,Chicago,2641332791,US,PayLah,802.82,2,27-06-2024,test@domain.co
ORD0362,PRD001,Cotton Kurti,Apparel,Arjun Nair,Chennai,7149791330,IN,,2559.81,3,16-11-2024,contact@yahoo.com
ORD0353,PRD004,Face Serum,Beauty,Layla Al Nuaimi,Fujairah,578848802,AE,PayLah,2485.26,4,20-07-2024,user@gmail.com
ORD0214,PRD010,Resistance Bands,Sports,Wei Liang,Woodlands,308617,SG,Credit Card,2442.38,1,18-12-2024,contact@yahoo.com
ORD0201,PRD001,Cotton Kurti,Apparel,Kai Xin,Woodlands,83835761,SG,Debit Card,7534.16,2,24-03-2024,user@gmail.com
ORD0275,PRD001,Cotton Kurti,Apparel,Jessica Taylor,San Francisco,3501095653,US,Debit Card,862.61,2,30-08-2024,test@domain.co
ORD0377,PRD010,Resistance Bands,Sports,Amanda White,Houston,9xbb1aay,US,Debit Card,4895.02,3,20-07-2024,contact@yahoo.com
ORD0440,PRD002,Wireless Earbuds,Electronics,Daniel Jackson,Dallas,4478484596,US,Credit Card,8090.5,3,23-02-2024,hello@company.com
ORD0190,PRD007,Laptop Bag,Accessories,Ashley Thomas,Los Angeles,281929,US,Wallet,6752.99,2,14-06-2024,hello@company.com
ORD0224,PRD004,Face Serum,Beauty,Arjun Nair,Hyderabad,7890173984,IN,Cash,6795.48,4,16-06-2024,hello@company.com
ORD0455,PRD001,Cotton Kurti,Apparel,Mohammed Al Mansoori,Dubai,554228104,AE,PayLah,2866.34,2,27-04-2024,user@gmail.com
ORD0389,PRD003,Yoga Mat,Sports,Kai Xin,Jurong,96857173,SG,PayNow,985.29,2,11-12-2024,hello@company.com
ORD0287,PRD005,Running Shoes,Footwear,Ahmed Al Rashid,Dubai,576047309,AE,PayNow,9041.91,4,29-01-2024,user@gmail.com
ORD0002,PRD002,Wireless Earbuds,Electronics,Ananya Iyer,Ahmedabad,6651614852,IN,PayLah,1969.55,4,04-09-2024,notanemail
ORD0143,PRD008,Protein Powder,Health,Ashley Thomas,Chicago,7468278652,US,PayLah,4039.59,1,27-02-2024,test@domain.co
ORD0086,PRD010,Resistance Bands,Sports,Priya Patel,Pune,7921816775,IN,UPI,6085.58,1,27-03-2024,contact@yahoo.com
ORD0048,PRD004,Face Serum,Beauty,Rohit Sharma,Mumbai,6342753378,IN,Net Banking,4661.4,1,01-08-2024,test@domain.co
ORD0291,PRD010,Resistance Bands,Sports,Mei Ling,Jurong,97282601,SG,Cash,4974.36,2,25-11-2024,info@hotmail.com
ORD0053,PRD005,Running Shoes,Footwear,Pooja Reddy,Pune,6577608692,IN,,3017.11,3,24-04-2024,user@gmail.com
ORD0243,PRD004,Face Serum,Beauty,James Miller,San Francisco,5054039287,US,Net Banking,8528.49,3,05-03-2025,test@domain.co
ORD0301,PRD002,Wireless Earbuds,Electronics,Zhi Wei,Jurong,94389875,SG,Wallet,1513.05,5,21-01-2024,info@hotmail.com
ORD0392,PRD007,Laptop Bag,Accessories,Kai Xin,Woodlands,,SG,Net Banking,5029.2,5,21-04-2024,user@gmail.com
ORD0058,PRD007,Laptop Bag,Accessories,Layla Al Nuaimi,Abu Dhabi,532366250,AE,Debit Card,7027.87,1,29-01-2024,contact@yahoo.com
ORD0449,PRD008,Protein Powder,Health,Zhi Wei,Bedok,91478185,SG,,-57.51,2,27-02-2025,user@gmail.com
ORD0027,PRD002,Wireless Earbuds,Electronics,Mike Davis,Phoenix,3670690820,US,UPI,6956.2,2,22-11-2024,contact@yahoo.com
ORD0039,PRD007,Laptop Bag,Accessories,Arjun Nair,Delhi,9969573228,IN,Cash,4934.15,4,29-03-2024,hello@company.com
ORD0305,PRD007,Laptop Bag,Accessories,Kai Xin,Woodlands,84448306,SG,UPI,1628.62,4,08-06-2024,hello@company.com
ORD0029,PRD001,Cotton Kurti,Apparel,Aarav Shah,Delhi,6401874249,IN,Debit Card,4875.43,1,05-07-2024,info@hotmail.com
ORD0376,PRD007,Laptop Bag,Accessories,Sneha Gupta,Mumbai,8052736624,IN,Debit Card,1677.93,2,17-05-2024,hello@company.com
ORD0142,PRD001,Cotton Kurti,Apparel,Li Na,Tampines,85817858,SG,Wallet,7617.23,5,18-06-2024,test@domain.co
ORD0300,,Yoga Mat,Sports,Ananya Iyer,Kolkata,7378347086,IN,PayNow,581.13,3,12-07-2024,info@hotmail.com
ORD0470,PRD003,Yoga Mat,Sports,Li Na,Woodlands,9xyyxcaa,SG,Net Banking,5448.99,3,30-07-2024,test@domain.co
ORD0253,PRD009,Smart Watch,Electronics,Aarav Shah,Delhi,6938214765,IN,Wallet,1768.71,1,20-04-2024,user@gmail.com
ORD0296,PRD005,Running Shoes,Footwear,Arjun Nair,Mumbai,330757,IN,UPI,7032.37,1,22-07-2024,test@domain.co
ORD0023,PRD010,Resistance Bands,Sports,David Anderson,Houston,5333514546,US,Cash,281.7,1,25-02-2024,user@gmail.com
ORD0228,PRD010,Resistance Bands,Sports,Wei Liang,Ang Mo Kio,969095,SG,Cash,4481.73,3,18-01-2024,user@gmail.com
ORD0121,PRD002,Wireless Earbuds,Electronics,Jun Hao,Tampines,99451044,SG,Credit Card,4692,1,15-01-2024,hello@company.com
ORD0454,PRD005,Running Shoes,Footwear,Arjun Nair,Delhi,7269131587,IN,PayLah,8324.14,1,25-03-2025,user@gmail.com
ORD0388,PRD005,Running Shoes,Footwear,Li Na,Bedok,94141579,SG,UPI,8812.49,3,01-02-2024,test@domain.co
ORD0100,PRD010,Resistance Bands,Sports,Zhi Wei,Tampines,81990974,SG,Wallet,1631.99,3,05-08-2024,hello@company.com
ORD0024,PRD006,Steel Bottle,Kitchen,Kai Xin,Tampines,98482114,SG,Cash,4775.14,2,19-06-2024,contact@yahoo.com
ORD0097,PRD002,Wireless Earbuds,Electronics,Daniel Jackson,Houston,121745,US,Credit Card,8383.62,1,20-02-2024,hello@company.com
ORD0128,PRD003,Yoga Mat,Sports,Arjun Nair,Bangalore,8938772000,IN,PayLah,4088.92,3,28-03-2024,user@gmail.com
ORD0264,PRD010,Resistance Bands,Sports,Vikram Singh,Delhi,7831796289,IN,PayLah,5750.02,5,28-03-2024,contact@yahoo.com
ORD0340,PRD004,Face Serum,Beauty,Kai Xin,Singapore City,97917173,SG,Cash,2057.58,3,04-08-2024,info@hotmail.com
ORD0210,PRD008,Protein Powder,Health,Daniel Jackson,Phoenix,5608515588,US,Net Banking,3843.46,4,11-01-2025,hello@company.com
ORD0067,PRD003,Yoga Mat,Sports,Sarah Johnson,Dallas,9924163360,US,Cash,4149.74,3,24-05-2024,info@hotmail.com
ORD0017,PRD006,Steel Bottle,Kitchen,Mei Ling,Singapore City,90226090,SG,Net Banking,4402.82,3,01-06-2024,user@gmail.com
ORD0459,PRD002,Wireless Earbuds,Electronics,Bao Yu,Tampines,98667334,SG,Debit Card,7512.82,2,22-08-2024,hello@company.com
ORD0393,PRD003,Yoga Mat,Sports,Robert Brown,San Francisco,6094256583,US,Wallet,9785.36,3,02-05-2024,test@domain.co
ORD0110,PRD002,Wireless Earbuds,Electronics,Ananya Iyer,Mumbai,8268300585,IN,Wallet,2249.39,1,04-03-2024,contact@yahoo.com
ORD0156,PRD008,Protein Powder,Health,Arjun Nair,Bangalore,6355752381,IN,Net Banking,8711.78,5,07-06-2024,test@domain.co
ORD0182,,Laptop Bag,Accessories,Sneha Gupta,Chennai,8293956232,IN,Wallet,7189.47,3,06-03-2024,contact@yahoo.com
ORD0252,PRD004,Face Serum,Beauty,Layla Al Nuaimi,Ras Al Khaimah,545827991,AE,Credit Card,3361.91,4,01-02-2024,user@gmail.com
ORD0073,PRD006,Steel Bottle,Kitchen,Vikram Singh,Bangalore,7311300519,IN,PayNow,5681.09,2,30-12-2024,test@domain.co
ORD0008,PRD003,Yoga Mat,Sports,Fatima Al Zaabi,Sharjah,562434483,AE,Credit Card,8374.32,3,21-04-2024,test@domain.co
ORD0281,PRD009,Smart Watch,Electronics,Rohit Sharma,Mumbai,6936646902,IN,Net Banking,2479.22,2,25-03-2025,test@domain.co
ORD0400,PRD004,Face Serum,Beauty,Karan Mehta,Mumbai,9314545663,IN,Wallet,3091.48,3,26-09-2024,user@gmail.com
ORD0288,PRD003,Yoga Mat,Sports,Robert Brown,Los Angeles,,US,Cash,6772.94,4,13-02-2025,user@gmail.com
ORD0380,PRD001,Cotton Kurti,Apparel,Amanda White,Phoenix,5180364737,US,Credit Card,1015.31,4,15-01-2024,info@hotmail.com
ORD0050,PRD006,Steel Bottle,Kitchen,Ananya Iyer,Mumbai,9822944143,IN,PayNow,6002.8,4,06-02-2024,info@hotmail.com
ORD0364,PRD010,Resistance Bands,Sports,Priya Patel,Ahmedabad,6937509991,IN,Cash,9314.35,5,23-01-2024,user@gmail.com
ORD0123,PRD009,Smart Watch,Electronics,Mei Ling,Singapore City,88047928,SG,PayLah,6396.08,5,13-05-2024,hello@company.com
ORD0451,PRD006,Steel Bottle,Kitchen,Karan Mehta,Pune,6810286223,IN,Net Banking,-383.08,1,14-02-2024,test@domain.co
ORD0426,PRD004,Face Serum,Beauty,Ananya Iyer,Delhi,7197155231,IN,Debit Card,2210.41,3,14-03-2025,test@domain.co
ORD0087,PRD006,Steel Bottle,Kitchen,Rohit Sharma,Mumbai,7247752454,IN,UPI,1006.56,3,01-07-2024,hello@company.com
ORD0072,PRD006,Steel Bottle,Kitchen,Rohit Sharma,Mumbai,929282,IN,Credit Card,5512.4,1,04-03-2024,info@hotmail.com
ORD0322,PRD003,Yoga Mat,Sports,Wei Liang,Tampines,87122400,SG,UPI,5678.02,2,10-06-2024,hello@company.com
ORD0074,PRD010,Resistance Bands,Sports,Amanda White,Chicago,9yc2zcxz,US,PayLah,1411.91,1,23-01-2025,contact@yahoo.com
ORD0196,PRD007,Laptop Bag,Accessories,Fatima Al Zaabi,Fujairah,531674006,AE,Wallet,484.56,2,08-06-2024,contact@yahoo.com
ORD0478,PRD008,Protein Powder,Health,Aarav Shah,Pune,6998959522,IN,Net Banking,6818.98,1,12-01-2024,contact@yahoo.com
ORD0367,PRD003,Yoga Mat,Sports,Aisha Al Hamdan,Fujairah,577091976,AE,Net Banking,3533.23,2,20-01-2024,test@domain.co
ORD0256,PRD003,Yoga Mat,Sports,Yong Sheng,Jurong,92660075,SG,PayLah,9629.19,3,03-01-2024,contact@yahoo.com
ORD0469,PRD010,Resistance Bands,Sports,Khalid Al Shamsi,Ajman,548596415,AE,UPI,7167.83,2,15-01-2025,user@gmail.com
ORD0255,PRD001,Cotton Kurti,Apparel,Vikram Singh,Bangalore,9295899568,IN,UPI,2291.73,1,26-07-2024,test@domain.co
ORD0242,PRD005,Running Shoes,Footwear,Emily Wilson,Phoenix,6550855054,US,Credit Card,8172.62,4,20-05-2024,user@gmail.com
ORD0069,PRD005,Running Shoes,Footwear,Ananya Iyer,Kolkata,8618484965,IN,Debit Card,8267.33,5,31-10-2024,info@hotmail.com
ORD0147,PRD010,Resistance Bands,Sports,Jing Wen,Ang Mo Kio,98971809,SG,Wallet,4896.45,5,03-03-2025,test@domain.co
ORD0217,PRD005,Running Shoes,Footwear,Pooja Reddy,Kolkata,8317003859,IN,Credit Card,8777.94,2,21-12-2024,contact@yahoo.com
ORD0238,PRD002,Wireless Earbuds,Electronics,Xiu Ying,Ang Mo Kio,91629963,SG,Net Banking,2979.81,4,16-03-2025,hello@company.com
ORD0404,PRD006,Steel Bottle,Kitchen,Priya Patel,Bangalore,6174016882,IN,Cash,8718.09,4,01-03-2025,contact@yahoo.com
ORD0318,PRD004,Face Serum,Beauty,Rohit Sharma,Bangalore,9024925456,IN,Debit Card,5282.68,5,08-02-2025,test@domain.co
ORD0204,PRD006,Steel Bottle,Kitchen,Robert Brown,Houston,5420019845,US,UPI,4680.42,2,31-07-2024,contact@yahoo.com
ORD0149,PRD003,Yoga Mat,Sports,Mei Ling,Singapore City,9xyb2xya,SG,Wallet,7208.28,4,03-02-2024,test@domain.co
ORD0205,PRD004,Face Serum,Beauty,Karan Mehta,Ahmedabad,7510946058,IN,UPI,8466.88,4,30-06-2024,info@hotmail.com
ORD0319,PRD007,Laptop Bag,Accessories,Mike Davis,Houston,136021,US,Cash,4960.84,3,17-09-2024,test@domain.co
ORD0165,PRD002,Wireless Earbuds,Electronics,Vikram Singh,Bangalore,7041285675,IN,Credit Card,7040.47,2,29-09-2024,contact@yahoo.com
ORD0292,PRD007,Laptop Bag,Accessories,Sneha Gupta,Chennai,6810747360,IN,Wallet,6020.72,2,08-02-2024,hello@company.com
ORD0015,PRD001,Cotton Kurti,Apparel,David Anderson,Dallas,2515952092,US,PayLah,4182.04,3,03-07-2024,user@gmail.com
ORD0179,PRD003,Yoga Mat,Sports,Kai Xin,Bedok,84709323,SG,Cash,9182.38,2,11-04-2024,contact@yahoo.com
ORD0193,PRD006,Steel Bottle,Kitchen,Omar Al Maktoum,Sharjah,586935025,AE,Wallet,3136.89,3,01-01-2024,user@gmail.com
ORD0471,PRD001,Cotton Kurti,Apparel,Vikram Singh,Kolkata,8086804751,IN,PayNow,-446.76,4,18-03-2024,hello@company.com
ORD0273,PRD008,Protein Powder,Health,Zhi Wei,Jurong,82896324,SG,PayNow,5015.26,3,04-08-2024,user@gmail.com
ORD0384,PRD007,Laptop Bag,Accessories,Kai Xin,Tampines,9z2bxzyc,SG,Debit Card,5373.54,5,25-01-2025,test@domain.co
ORD0076,PRD006,Steel Bottle,Kitchen,Sarah Johnson,Chicago,8623528972,US,Debit Card,6616.2,5,12-09-2024,user@gmail.com
ORD0118,PRD008,Protein Powder,Health,Xiu Ying,Tampines,84721656,SG,Net Banking,4781.85,5,17-08-2024,hello@company.com
ORD0365,PRD003,Yoga Mat,Sports,Amanda White,Dallas,4718750560,US,Credit Card,2080.41,4,31-05-2024,user@gmail.com
ORD0206,PRD009,Smart Watch,Electronics,Karan Mehta,Mumbai,7206305892,IN,Debit Card,4404.28,5,07-09-2024,user@gmail.com
ORD0160,PRD008,Protein Powder,Health,Priya Patel,Chennai,8580162765,IN,Cash,5545.73,1,23-03-2025,hello@company.com
ORD0085,PRD003,Yoga Mat,Sports,Li Na,Singapore City,82664050,SG,,-924.22,4,10-01-2025,info@hotmail.com
ORD0232,PRD007,Laptop Bag,Accessories,Emily Wilson,Houston,5672689208,US,Net Banking,1688.56,5,16-01-2024,test@domain.co
ORD0020,PRD004,Face Serum,Beauty,Aarav Shah,Kolkata,9267291085,IN,PayLah,531.95,4,10-07-2024,test@domain.co
ORD0492,PRD009,Smart Watch,Electronics,Rohit Sharma,Mumbai,7854037456,IN,PayNow,6819.43,3,17-12-2024,hello@company.com
ORD0250,PRD003,Yoga Mat,Sports,Daniel Jackson,Chicago,7253396056,US,PayNow,9822.6,5,11-06-2024,contact@yahoo.com
ORD0498,PRD007,Laptop Bag,Accessories,Priya Patel,Hyderabad,9692876079,IN,Wallet,9604.52,2,06-10-2024,user@gmail.com
ORD0271,PRD010,Resistance Bands,Sports,Aarav Shah,Kolkata,9134855312,IN,Net Banking,5340.91,5,01-07-2024,test@domain.co
ORD0480,PRD007,Laptop Bag,Accessories,Pooja Reddy,Mumbai,8349793746,IN,PayLah,1287.39,5,16-10-2024,contact@yahoo.com
ORD0344,PRD003,Yoga Mat,Sports,Zhi Wei,Jurong,86953115,SG,Wallet,5101.45,2,08-03-2024,hello@company.com
ORD0070,PRD010,Resistance Bands,Sports,Karan Mehta,Pune,8178942528,IN,UPI,4030.32,3,17-01-2024,user@gmail.com
ORD0158,PRD008,Protein Powder,Health,Divya Joshi,Ahmedabad,,IN,Debit Card,3442.33,1,28-09-2024,info@hotmail.com
ORD0293,PRD003,Yoga Mat,Sports,Aisha Al Hamdan,Ajman,582375353,AE,Cash,1271.33,1,04-04-2024,hello@company.com
ORD0266,PRD005,Running Shoes,Footwear,Vikram Singh,Kolkata,942716,IN,PayLah,457.69,5,28-07-2024,hello@company.com
ORD0125,PRD006,Steel Bottle,Kitchen,David Anderson,Phoenix,135925,US,Wallet,3744.73,5,26-05-2024,test@domain.co
ORD0360,PRD004,Face Serum,Beauty,Wei Liang,Jurong,88618924,SG,UPI,4062.58,4,26-06-2024,contact@yahoo.com
ORD0473,PRD007,Laptop Bag,Accessories,Emily Wilson,Houston,8782542157,US,PayNow,7648.83,4,20-02-2025,hello@company.com
ORD0411,PRD009,Smart Watch,Electronics,Sarah Johnson,New York,7585469186,US,UPI,9880.07,1,24-06-2024,test@domain.co
ORD0398,PRD009,Smart Watch,Electronics,Wei Liang,Jurong,82613426,SG,PayLah,8448.82,5,17-02-2025,hello@company.com
ORD0045,PRD008,Protein Powder,Health,Noor Al Qassimi,Ajman,577814599,AE,UPI,6558.95,5,21-06-2024,user@gmail.com
ORD0402,PRD005,Running Shoes,Footwear,Karan Mehta,Kolkata,8423644295,IN,Credit Card,1999.15,3,24-07-2024,info@hotmail.com
ORD0114,PRD003,Yoga Mat,Sports,Noor Al Qassimi,Fujairah,594027098,AE,Wallet,2756.62,1,21-02-2024,user@gmail.com
ORD0219,PRD004,Face Serum,Beauty,Robert Brown,Chicago,9812936808,US,Cash,9214.64,2,30-01-2024,hello@company.com
ORD0146,PRD001,Cotton Kurti,Apparel,Jing Wen,Tampines,848666,SG,PayNow,7289.51,2,22-01-2025,contact@yahoo.com
ORD0456,PRD008,Protein Powder,Health,Divya Joshi,Hyderabad,6527926629,IN,Net Banking,5493.07,3,21-01-2025,hello@company.com
ORD0111,PRD010,Resistance Bands,Sports,Mohammed Al Mansoori,Abu Dhabi,574814639,AE,PayLah,2855.5,4,01-11-2024,info@hotmail.com
ORD0192,PRD010,Resistance Bands,Sports,Rohit Sharma,Ahmedabad,6725480503,IN,Net Banking,9210.7,2,08-03-2024,test@domain.co
ORD0010,PRD007,Laptop Bag,Accessories,Sarah Johnson,Houston,6943580198,US,Net Banking,6297.56,2,15-12-2024,test@domain.co
ORD0341,PRD006,Steel Bottle,Kitchen,Noor Al Qassimi,Ajman,575596133,AE,PayLah,5533.34,4,15-03-2024,test@domain.co
ORD0211,PRD010,Resistance Bands,Sports,Zhi Wei,Ang Mo Kio,90219957,SG,UPI,7216.22,1,10-02-2025,user@gmail.com
ORD0106,PRD004,Face Serum,Beauty,Karan Mehta,Delhi,9491582605,IN,Debit Card,6794.54,4,17-08-2024,test@domain.co
ORD0078,PRD007,Laptop Bag,Accessories,Mike Davis,San Francisco,,US,Credit Card,2035.11,4,26-01-2025,contact@yahoo.com
ORD0141,PRD010,Resistance Bands,Sports,Divya Joshi,Mumbai,6584338690,IN,PayLah,1748.71,2,17-05-2024,test@domain.co
ORD0328,PRD004,Face Serum,Beauty,Ananya Iyer,Mumbai,508538,IN,Wallet,275.9,4,06-08-2024,contact@yahoo.com
ORD0349,PRD008,Protein Powder,Health,Karan Mehta,Ahmedabad,8790866821,IN,Wallet,5681.6,3,20-05-2024,missing@
ORD0427,PRD001,Cotton Kurti,Apparel,Ashley Thomas,Dallas,7695104905,US,PayLah,1523.99,2,22-03-2024,contact@yahoo.com
ORD0330,PRD008,Protein Powder,Health,Divya Joshi,Hyderabad,6843681197,IN,UPI,4635.94,1,17-08-2024,contact@yahoo.com
ORD0466,PRD002,Wireless Earbuds,Electronics,Priya Patel,Chennai,8090164387,IN,Debit Card,3854.45,2,22-05-2024,test@domain.co
ORD0354,PRD009,Smart Watch,Electronics,Ashley Thomas,Phoenix,9955640717,US,Wallet,5278.07,1,19-06-2024,user@gmail.com
ORD0438,PRD008,Protein Powder,Health,Aarav Shah,Ahmedabad,9yb2aacb,IN,Cash,8999.64,4,05-05-2024,hello@company.com
ORD0075,PRD004,Face Serum,Beauty,Rohit Sharma,Delhi,6375852660,IN,PayLah,7027.69,4,24-12-2024,hello@company.com
ORD0007,PRD008,Protein Powder,Health,Rohit Sharma,Mumbai,6907326316,IN,UPI,7952.99,4,24-11-2024,hello@company.com
ORD0357,PRD004,Face Serum,Beauty,Layla Al Nuaimi,Fujairah,541396211,AE,Net Banking,-153.17,2,01-06-2024,user@gmail.com
ORD0036,PRD006,Steel Bottle,Kitchen,Sarah Johnson,Chicago,194893,US,Wallet,9118.66,1,23-01-2024,test@domain.co
ORD0329,PRD003,Yoga Mat,Sports,Bao Yu,Bedok,96624842,SG,Debit Card,6666.38,5,02-01-2025,info@hotmail.com
ORD0443,PRD010,Resistance Bands,Sports,Vikram Singh,Mumbai,6840677320,IN,Cash,7277.24,4,18-06-2024,info@hotmail.com
ORD0447,PRD008,Protein Powder,Health,Wei Liang,Jurong,96478185,SG,UPI,4121.42,2,11-07-2024,user@gmail.com
ORD0115,PRD004,Face Serum,Beauty,Sneha Gupta,Chennai,8915560561,IN,PayLah,8677.14,5,20-01-2025,test@domain.co
ORD0047,PRD002,Wireless Earbuds,Electronics,Aarav Shah,Hyderabad,7838447024,IN,PayNow,8068.92,1,08-02-2025,test@domain.co
ORD0025,PRD010,Resistance Bands,Sports,Ahmed Al Rashid,Abu Dhabi,623303,AE,PayNow,1504.99,4,18-02-2025,hello@company.com
ORD0352,PRD002,Wireless Earbuds,Electronics,Priya Patel,Ahmedabad,6547521101,IN,Net Banking,3923.27,5,23-09-2024,user@gmail.com
ORD0126,PRD006,Steel Bottle,Kitchen,Layla Al Nuaimi,Ras Al Khaimah,527762931,AE,Net Banking,5167.88,5,11-10-2024,hello@company.com
ORD0274,PRD005,Running Shoes,Footwear,Rohit Sharma,Pune,9773815077,IN,Net Banking,5366.91,1,15-01-2024,test@domain.co
ORD0046,PRD008,Protein Powder,Health,Li Na,Ang Mo Kio,96664629,SG,Net Banking,7749.22,5,02-07-2024,contact@yahoo.com
ORD0294,PRD007,Laptop Bag,Accessories,Li Na,Ang Mo Kio,93658370,SG,Net Banking,6544.61,3,16-06-2024,contact@yahoo.com
ORD0018,PRD005,Running Shoes,Footwear,Layla Al Nuaimi,Dubai,563879092,AE,Cash,9364.52,1,11-03-2025,test@domain.co
ORD0442,PRD009,Smart Watch,Electronics,Sarah Johnson,Dallas,8283163332,US,Net Banking,-57.34,3,17-03-2025,hello@company.com
ORD0453,PRD006,Steel Bottle,Kitchen,Pooja Reddy,Delhi,6662461967,IN,Net Banking,6981.93,2,06-03-2025,contact@yahoo.com
ORD0140,PRD002,Wireless Earbuds,Electronics,Aisha Al Hamdan,Sharjah,504113681,AE,Credit Card,1754.81,1,01-04-2024,user@gmail.com
ORD0167,PRD005,Running Shoes,Footwear,Rohit Sharma,Delhi,6321087386,IN,Cash,8650.36,5,27-01-2025,user@gmail.com
ORD0416,PRD010,Resistance Bands,Sports,Mike Davis,Los Angeles,7617063329,US,Cash,1721.04,5,31-08-2024,test@domain.co
ORD0313,PRD006,Steel Bottle,Kitchen,Noor Al Qassimi,Sharjah,225264,AE,UPI,5116.88,2,13-11-2024,test@domain.co
ORD0220,PRD010,Resistance Bands,Sports,Sneha Gupta,Pune,7422596211,IN,Wallet,3576.66,5,17-01-2024,contact@yahoo.com
ORD0189,PRD003,Yoga Mat,Sports,Divya Joshi,Mumbai,6778804561,IN,Net Banking,2727.53,1,08-03-2024,hello@company.com
ORD0429,PRD004,Face Serum,Beauty,Sarah Johnson,New York,5546519777,US,PayLah,2631.46,1,17-02-2024,contact@yahoo.com
ORD0370,PRD006,Steel Bottle,Kitchen,Karan Mehta,Hyderabad,27680,IN,Credit Card,586.32,4,26-09-2024,contact@yahoo.com
ORD0407,PRD002,Wireless Earbuds,Electronics,Yong Sheng,Singapore City,96196546,SG,PayLah,5821.92,3,21-12-2024,user@gmail.com
ORD0101,PRD001,Cotton Kurti,Apparel,Daniel Jackson,Dallas,5667883788,US,Cash,6623.77,5,03-02-2024,hello@company.com
ORD0297,PRD009,Smart Watch,Electronics,Kai Xin,Tampines,97645904,SG,UPI,7857.63,3,25-04-2024,user@gmail.com
ORD0089,PRD005,Running Shoes,Footwear,Bao Yu,Tampines,82432881,SG,Cash,1808.04,4,26-04-2024,info@hotmail.com
ORD0013,PRD010,Resistance Bands,Sports,Kai Xin,Bedok,82240792,SG,Debit Card,1821.42,3,19-08-2024,contact@yahoo.com
ORD0061,PRD005,Running Shoes,Footwear,David Anderson,San Francisco,4608379915,US,PayNow,621.21,5,15-01-2024,test@domain.co
ORD0361,PRD008,Protein Powder,Health,Kai Xin,Jurong,95032582,SG,Debit Card,7955.97,1,10-03-2024,info@hotmail.com
ORD0270,PRD004,Face Serum,Beauty,Ananya Iyer,Bangalore,9893795892,IN,Debit Card,2988.24,2,10-04-2024,user@gmail.com
ORD0180,PRD004,Face Serum,Beauty,Arjun Nair,Pune,7731174585,IN,Wallet,7560.93,3,24-07-2024,info@hotmail.com
ORD0240,,Laptop Bag,Accessories,Sarah Johnson,Los Angeles,6158930272,US,Cash,4817.98,1,05-04-2024,test@domain.co
ORD0145,PRD008,Protein Powder,Health,Jing Wen,Jurong,84806593,SG,Debit Card,3553.29,1,21-12-2024,contact@yahoo.com
ORD0369,PRD005,Running Shoes,Footwear,Ananya Iyer,Hyderabad,7145822722,IN,UPI,8034.14,4,09-10-2024,test@domain.co
ORD0248,PRD004,Face Serum,Beauty,Jessica Taylor,Dallas,8314254880,US,Debit Card,746.49,4,03-09-2024,hello@company.com
ORD0155,PRD008,Protein Powder,Health,Kai Xin,Singapore City,84579549,SG,PayNow,4663.22,1,11-11-2024,contact@yahoo.com
ORD0441,PRD001,Cotton Kurti,Apparel,Daniel Jackson,Houston,5112242967,US,Debit Card,5403.32,5,03-01-2024,info@hotmail.com
ORD0311,PRD007,Laptop Bag,Accessories,Yong Sheng,Singapore City,83913544,SG,UPI,4416.47,2,02-02-2024,user@gmail.com
ORD0485,PRD008,Protein Powder,Health,Vikram Singh,Hyderabad,648683,IN,UPI,3540.41,2,21-06-2024,contact@yahoo.com
ORD0221,,Running Shoes,Footwear,Bao Yu,Jurong,87026100,SG,PayNow,4404.23,2,31-03-2025,test@domain.co
